step,t,dt,vmax,rho_min,rho_avg,rho_max,err_avg_pct,p_min,p_avg,p_max,neigh_min,neigh_avg,neigh_max
442,0.22100000000000017,0.0005,0.32557535421826433,996.7159589312869,999.9420332515681,1002.854077824382,-0.005796674843207488,-1642.0205343565613,-28.98337421603742,1427.0389121909943,5,9.36,12
443,0.22150000000000017,0.0005,0.32773182248688887,995.7788343244044,1000.0280233965616,1003.438430943913,0.0028023396561691226,-2110.5828377977787,14.011698280845616,1719.2154719564883,5,9.36,12
444,0.22200000000000017,0.0005,0.32493065247296704,993.8298628419934,1000.0770238666233,1005.6555535781416,0.0077023866623381985,-3085.0685790032912,38.511933311691,2827.7767890708105,5,9.38,12
445,0.22250000000000017,0.0005,0.3247450880052927,993.4394568079729,1000.0805505745552,1008.0661583518985,0.008055057455539676,-3280.271596013563,40.27528727769835,4033.07917594924,5,9.3,12
446,0.22300000000000017,0.0005,0.32458357670982585,994.3721271946,1000.0439704611479,1007.9863312202923,0.004397046114786355,-2813.9364026999942,21.9852305739317,3993.16561014615,5,9.32,12
447,0.22350000000000017,0.0005,0.324387454203049,995.66049575148,999.9845727983235,1005.4133048383402,-0.0015427201676627591,-2169.7521242600146,-7.713600838313832,2706.652419170098,5,9.34,12
448,0.22400000000000017,0.0005,0.32753699688445276,996.8297631962663,999.9256234647696,1003.4578614426658,-0.007437653523045583,-1585.1184018668505,-37.188267615227915,1728.9307213329153,5,9.32,12
449,0.22450000000000017,0.0005,0.33681033033060814,996.1309795803813,999.8882996550844,1003.3227320009375,-0.011170034491561075,-1934.510209809332,-55.85017245780536,1661.3660004687745,5,9.32,12
450,0.22500000000000017,0.0005,0.3403666266809189,992.0188415476697,999.8847200121515,1005.3056791965527,-0.011527998784832105,-3990.5792261651527,-57.639993924160535,2652.83959827633,5,9.32,12
451,0.22550000000000017,0.0005,0.3380342993857013,989.8912560197562,999.9147815209019,1005.8358218020991,-0.008521847909816187,-5054.371990121922,-42.60923954908094,2917.910901049538,5,9.32,12
452,0.22600000000000017,0.0005,0.33046032721257085,990.4017326631114,999.9675185246243,1005.8850822386268,-0.003248147537555492,-4799.133668444312,-16.240737687777465,2942.5411193133755,5,9.32,12
453,0.22650000000000017,0.0005,0.32293309612928817,993.5110593240091,1000.0256424379783,1005.1086682449246,0.002564243797832999,-3244.4703379954376,12.821218989164995,2554.3341224623077,5,9.36,12
454,0.22700000000000017,0.0005,0.3228962565580713,997.0954163950988,1000.0710762125508,1003.2691020119673,0.007107621255073356,-1452.2918024505884,35.538106275366765,1634.551005983667,5,9.36,12
455,0.22750000000000017,0.0005,0.322969945159443,996.7099237532636,1000.0898255167307,1004.0396520083948,0.008982551673077979,-1645.038123368181,44.91275836538991,2019.826004197398,5,9.36,12
456,0.22800000000000017,0.0005,0.3231427411847229,995.0640134714722,1000.0755380529912,1008.7055694693352,0.007553805299122017,-2467.993264263896,37.76902649561009,4352.78473466758,5,9.36,12
457,0.22850000000000018,0.0005,0.323446117035699,994.6170490274519,1000.0315452589848,1011.1808519122843,0.003154525898478028,-2691.4754862740438,15.772629492390143,5590.425956142155,5,9.4,12
458,0.22900000000000018,0.0005,0.3238642238507628,995.6538653712684,999.9708021744405,1010.7223533467159,-0.0029197825559460874,-2173.0673143658237,-14.59891277973044,5361.176673357932,5,9.4,12
459,0.22950000000000018,0.0005,0.32427237274492215,996.1693569837354,999.9128552885554,1007.3621010282061,-0.008714471144459482,-1915.3215081323083,-43.572355722297395,3681.050514103049,5,9.42,12
460,0.23000000000000018,0.0005,0.3245966474545353,997.2234180144447,999.8778594693918,1001.9067532626692,-0.012214053060815558,-1388.2909927776268,-61.070265304077786,953.3766313346064,5,9.42,12
461,0.23050000000000018,0.0005,0.3247829384359727,995.7167998911801,999.879512415711,1003.2359677929312,-0.012048758428878615,-2141.6000544099347,-60.24379214439306,1617.9838964656028,5,9.42,12
462,0.23100000000000018,0.0005,0.32481702004136387,990.3397506228555,999.9199945291007,1004.9137193278814,-0.008000547089926615,-4830.124688572255,-40.00273544963307,2456.8596639406906,5,9.42,12
463,0.23150000000000018,0.0005,0.32472463280275743,987.1099154027983,999.989286015322,1005.2255598195067,-0.0010713984677976252,-6445.042298600867,-5.356992338988084,2612.7799097533284,5,9.42,12
464,0.23200000000000018,0.0005,0.3245546583166153,986.820083274443,1000.0689657007215,1004.0733617311531,0.00689657007212929,-6589.958362778475,34.48285036064646,2036.6808655765567,5,9.42,12
465,0.23250000000000018,0.0005,0.3243578931382363,989.5338002535397,1000.1384534725244,1002.5650348882216,0.013845347252439523,-5233.099873230174,69.2267362621976,1282.5174441107947,5,9.42,12
466,0.23300000000000018,0.0005,0.3241714803146487,994.5694189524085,1000.1810314026197,1001.9509356657431,0.018103140261966702,-2715.2905237957725,90.51570130983349,975.4678328715727,5,9.42,12
467,0.23350000000000018,0.0005,0.3240112088789505,996.1841906479808,1000.1879161751749,1002.3009791456731,0.018791617517468006,-1907.9046760095935,93.95808758734005,1150.489572836534,5,9.42,12
468,0.23400000000000018,0.0005,0.3238703881202168,994.432848465003,1000.1600706661212,1006.2705080732707,0.016007066612116434,-2783.575767498519,80.03533306058216,3135.254036635331,5,9.36,12
469,0.23450000000000018,0.0005,0.5016749274999448,952.3517727368628,998.2216366126999,1009.992376537067,-0.1778363387300191,-23824.113631568594,-889.1816936500952,4996.188268533501,5,9.36,12
470,0.23500000000000018,0.0005,0.7286069389457746,954.2604873123519,998.4053517514317,1010.9316778985352,-0.15946482485683489,-22869.756343824065,-797.3241242841742,5465.838949267607,5,9.36,12
471,0.23550000000000018,0.0005,0.7542232612153376,957.4347091371998,998.8250411547925,1020.1795392266228,-0.11749588452073784,-21282.645431400113,-587.479422603689,10089.769613311375,5,9.36,12
472,0.23600000000000018,0.0005,0.8327382593469931,962.2416754230617,999.411867386396,1033.9521647561678,-0.05881326136037877,-18879.16228846916,-294.06630680189375,16976.082378083902,5,9.42,12
473,0.23650000000000018,0.0005,0.9240171896041084,968.6156677413719,1000.0283137192749,1041.307516969683,0.0028313719274854036,-15692.166129314046,14.156859637426955,20653.758484841546,5,9.48,12
474,0.23700000000000018,0.0005,0.9706219830233339,976.3727268333126,1000.538006911312,1037.0546969627283,0.0538006911311809,-11813.63658334368,269.00345565590453,18527.34848136413,5,9.48,12
475,0.23750000000000018,0.0005,0.9631425066096875,984.7659130438319,1000.8790385793175,1027.4519288564577,0.08790385793174073,-7617.043478084042,439.51928965870366,13725.96442822885,5,9.48,12
476,0.23800000000000018,0.0005,0.8967505447448776,990.6537418846029,1001.0630849178801,1029.5675435265512,0.10630849178801396,-4673.129057698532,531.5424589400699,14783.771763275581,5,9.48,12
477,0.23850000000000018,0.0005,0.7753803858916652,980.7221424671186,1001.118102722977,1029.2910836013018,0.11181027229771007,-9638.928766440698,559.0513614885504,14645.541800650903,5,9.52,12
478,0.23900000000000018,0.0005,0.7368754422849103,968.5015220922438,1001.055424823184,1026.2372467577638,0.10554248231843075,-15749.238953878092,527.7124115921538,13118.62337888192,5,9.54,12
479,0.23950000000000018,0.0005,0.7374125419424898,965.187786098772,1000.8930453475078,1020.4291022404467,0.08930453475078652,-17406.106950614005,446.5226737539326,10214.551120223348,5,9.54,12
480,0.24000000000000019,0.0005,0.6989174811603089,969.6278647907951,1000.6800671583369,1020.1762175471933,0.06800671583368477,-15186.067604602442,340.033579168424,10088.108773596672,5,9.52,12
481,0.24050000000000019,0.0005,0.6296525926680818,972.9994020705399,1000.477591299419,1023.9629742166152,0.047759129941896274,-13500.298964730064,238.7956497094814,11981.48710830759,5,9.52,12
482,0.2410000000000002,0.0005,0.6100359432833604,968.6092492504,1000.3232989293383,1025.7243620712156,0.03232989293385403,-15695.375374799994,161.64946466927003,12862.181035607819,5,9.52,12
483,0.2415000000000002,0.0005,0.6603680033915394,973.2030144074081,1000.2226436627003,1025.0125711051649,0.022264366270037056,-13398.492796295955,111.32183135018528,12506.285552582427,5,9.6,12
484,0.2420000000000002,0.0005,0.6762772231274586,985.6864071608002,1000.1638667930902,1021.7448759015286,0.01638667930901647,-7156.796419599914,81.93339654508236,10872.437950764323,5,9.6,12
485,0.2425000000000002,0.0005,0.6576039389465391,985.1114535018994,1000.1260209312277,1019.8325779820079,0.012602093122778905,-7444.273249050298,63.01046561389456,9916.288991003967,4,9.52,12
486,0.2430000000000002,0.0005,0.6117308656043923,986.4231020853416,1000.0750287088298,1027.0506670298332,0.007502870882951455,-6788.448957329194,37.51435441475735,13525.33351491661,4,9.44,12
487,0.2435000000000002,0.0005,0.5508768601669174,984.938858403415,999.9731743510497,1028.3719567963317,-0.002682564895048476,-7530.570798292501,-13.412824475242395,14185.978398165844,4,9.44,12
488,0.2440000000000002,0.0005,0.6543967459749429,985.6089643587375,999.807359975801,1023.1854880123813,-0.019264002419913252,-7195.517820631267,-96.3200120995663,11592.744006190627,4,9.44,12
489,0.2445000000000002,0.0005,0.7244853486520747,984.6045640619211,999.6071488576208,1013.6571654582316,-0.03928511423791951,-7697.717969039445,-196.42557118959755,6828.582729115795,4,9.4,12
490,0.2450000000000002,0.0005,0.6685555034325278,978.5091298859761,999.4318707268457,1008.9613707922462,-0.05681292731545681,-10745.435057011946,-284.0646365772841,4480.685396123079,4,9.4,12
491,0.2455000000000002,0.0005,0.6567577258883123,974.6142704432389,999.3345538741403,1010.6105682251352,-0.06654461258597791,-12692.864778380568,-332.7230629298896,5305.28411256762,4,9.4,12
492,0.2460000000000002,0.0005,0.6804328406519776,973.292980939923,999.3401387316563,1011.6747620866106,-0.06598612683437373,-13353.50953003848,-329.93063417186863,5837.3810433052995,4,9.34,12
493,0.2465000000000002,0.0005,0.6794327308429967,974.5734556213156,999.4548974471495,1011.9371219156861,-0.0545102552850651,-12713.272189342206,-272.5512764253257,5968.560957843067,4,9.32,12
494,0.2470000000000002,0.0005,0.6529167092025522,977.35397977365,999.6839014770688,1012.1148048661664,-0.031609852293122104,-11323.010113174973,-158.04926146561053,6057.402433083212,4,9.4,12
495,0.2475000000000002,0.0005,0.6017831727576941,983.191459600956,1000.029047779058,1013.3160578433612,0.0029047779057933642,-8404.270199521989,14.523889528966711,6658.028921680625,4,9.44,12
496,0.2480000000000002,0.0005,0.5766100827843936,987.5571785599711,1000.4706051062105,1017.3394732535676,0.04706051062105564,-6221.410720014433,235.30255310527824,8669.736626783788,4,9.48,12
497,0.2485000000000002,0.0005,0.5674208233341576,989.441332696223,1000.9516270177041,1023.2389911319302,0.09516270177041214,-5279.333651888521,475.8135088520607,11619.49556596511,4,9.46,12
498,0.2490000000000002,0.0005,0.5338493055920347,988.1880635851793,1001.3821638097895,1028.3420144678328,0.13821638097893682,-5905.968207410353,691.0819048946842,14171.007233916385,4,9.5,12
499,0.2495000000000002,0.0005,0.5009557153252231,986.226668116444,1001.6633677751239,1031.8579645655793,0.16633677751237985,-6886.665941778006,831.683887561899,15928.98228278966,4,9.52,12
500,0.25000000000000017,0.0005,0.49556355868888513,987.1302459901298,1001.7176494695866,1033.1804022926706,0.17176494695866126,-6434.877004935117,858.8247347933064,16590.20114633529,4,9.46,12
